id,docket,party,itemName,erpItemCode,rmItemCode,productCostActual,productCostExpected,productStatus,costActual,costExpected,costStatus,qrStatus,vaPercent,quotedRate
"cmszxrx65077sa4v3lcc19rew","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--CI Butterfly valve wafer250mm","FBC010487","","7620","","NO_BOM_FOR_CODE|STALE_GATE","8311.9","8311.9","MATCH","QR_MISMATCH exp~12052.3","45","12050.00"
"cmszxrx65077ra4v3302yzria","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--CI Butterfly valve wafer500mm","FBC020515","FBD020551","43029","","UNEXPECTED_FILLED","46936.03","46936.03","MATCH","QR_MISMATCH exp~63363.6","35","63360.00"
"cmszxrx65076oa4v3w538zg2s","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-28.002-Supply of CI Non Return Valve, Conforming to IS 5312 Part I - 1984, PN 1.0, Size 300mm.","FCF090037","RNC020003","52076","","UNEXPECTED_FILLED","56804.5","56804.5","MATCH","QR_MISMATCH exp~170413.5","200","170410.00"
"cmszxrx650768a4v3n3kta2o6","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-4.003-Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Hand Wheel PN 1.6, Size 450mm.","FSC030362","","82661","","NO_BOM_FOR_CODE|STALE_GATE","90166.62","90166.62","MATCH","QR_OK","20","108200.00"
"cmszxrx65077ua4v3ghqds5l8","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--CI Butterfly valve250mm","FBC010487","","7620","","NO_BOM_FOR_CODE|STALE_GATE","8311.9","8311.9","MATCH","QR_MISMATCH exp~12052.3","45","12050.00"
"cmszxrx65076ha4v3ryb0dqth","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-20.005-100.98.465:Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 400mm.","FSC030339","","66808","","NO_BOM_FOR_CODE|STALE_GATE","72874.17","72874.17","MATCH","QR_MISMATCH exp~87449","20","87450.00"
"cmszxrx65077za4v3n986f87v","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--CI Butterfly valve150mm","FBD010481","FBD010509","3514","378.5833333333333","MISMATCH diff=3135.42","3833.07","3833.07","MATCH","QR_MISMATCH exp~5558","45","5560.00"
"cmszxrx65076ma4v3jza1akl4","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-4.005-Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 150mm.","FSD030182","","10164","","NO_BOM_FOR_CODE|STALE_GATE","11086.89","11086.89","MATCH","QR_MISMATCH exp~13858.6","25","13860.00"
"cmszxrx65076va4v3z0eg3sve","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.012-CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 200mm.","FSC030211","","14542","","NO_BOM_FOR_CODE|STALE_GATE","15862.41","15862.41","MATCH","QR_MISMATCH exp~19828","25","19830.00"
"cmszxrx65076ga4v3cwepnne1","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-20.004-100.98.462:Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 250mm.(Recycling of wash water)","FSC030241","","22300","","NO_BOM_FOR_CODE|STALE_GATE","24324.84","24324.84","MATCH","QR_MISMATCH exp~30406.1","25","30410.00"
"cmszxrx65077ma4v3e11qvpdj","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.008-200 mm DI make sluice valve, P N 1.6 with ON-OFF type 415 V AC 3-phase multi turn electrical actuator.","FSC030215","","86000","","NO_BOM_FOR_CODE|STALE_GATE","93808.8","93808.8","MATCH","QR_MISMATCH exp~117261","25","117260.00"
"cmszxrx650782a4v3k9cod9i9","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--Sluice valve250mm","FSC030242","","22300","","NO_BOM_FOR_CODE|STALE_GATE","24324.84","24324.84","MATCH","QR_MISMATCH exp~30406.1","25","30410.00"
"cmszxrx65076xa4v3t2oo2fpy","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.014-CI Air Valve with Flanges, Conforming to IS 14845 - 2000, Kinetic Air Valve Type DS2, Size 80mm.","FDC040009","FTD050023","2800","141.90625","MISMATCH diff=2658.09","3054.24","3054.24","MATCH","QR_MISMATCH exp~4123.2","35","4120.00"
"cmszxrx650781a4v3jygu0glv","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--Sluice valve250mm","FSC030242","","22300","","NO_BOM_FOR_CODE|STALE_GATE","24324.84","24324.84","MATCH","QR_MISMATCH exp~30406.1","25","30410.00"
"cmszxrx65077qa4v36o83lbli","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.012-300 mm Butterfly valve with ON-OFF type 415 V AC 3-phase multi turn electrical actuator.","FBD030001","","78003","","NO_BOM_FOR_CODE|STALE_GATE","85085.67","85085.67","MATCH","QR_MISMATCH exp~123374.2","45","123370.00"
"cmszxrx65077xa4v3g70n7nwz","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--Sluice gate250mm","FSC030242","","22300","","NO_BOM_FOR_CODE|STALE_GATE","24324.84","24324.84","MATCH","QR_MISMATCH exp~30406.1","25","30410.00"
"cmszxrx650773a4v3cvx4irqh","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-7.014- CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 150mm.","FSD030182","","10164","","NO_BOM_FOR_CODE|STALE_GATE","11086.89","11086.89","MATCH","QR_MISMATCH exp~13858.6","25","13860.00"
"cmszxrx65076ya4v3d55sfuff","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-5.005-CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Hand Wheel PN 1.6, Size 300mm.","FSC030273","","31960","","NO_BOM_FOR_CODE|STALE_GATE","34861.97","34861.97","MATCH","QR_MISMATCH exp~41834.4","20","41830.00"
"cmszxrx65076fa4v3yx6de9u1","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-7.004-Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 250mm.","FSC030242","","22300","","NO_BOM_FOR_CODE|STALE_GATE","24324.84","24324.84","MATCH","QR_MISMATCH exp~30406.1","25","30410.00"
"cmszxrx650770a4v3d8w08gzu","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-5.007- CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Hand Wheel PN 1.6, Size 500mm.","FRD010039","","122084","","NO_BOM_FOR_CODE|STALE_GATE","133169.23","133169.23","MATCH","QR_OK","30","173120.00"
"cmszxrx650769a4v3eow9zek9","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-6.003-:Supply of CI Air Valve with Flanges, Conforming to IS 14845 - 2000, Kinetic Air Valve Type DS2, Size 80mm.","FDC040009","FTD050023","2800","141.90625","MISMATCH diff=2658.09","3054.24","3054.24","MATCH","QR_MISMATCH exp~4123.2","35","4120.00"
"cmszxrx65076na4v3cdsulvg6","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-4.006-Supply of CI Air Valve with Flanges, Conforming to IS 14845 - 2000, Kinetic Air Valve Type DS1, Size 150mm.","FDC040017","FBD010509","6128","378.5833333333333","MISMATCH diff=5749.42","6684.42","6684.42","MATCH","QR_MISMATCH exp~9024","35","9020.00"
"cmszxrx65076ba4v3zdwns4su","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-4.01-Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Hand Wheel PN 1.6, Size 150mm.","FSD030182","","10164","","NO_BOM_FOR_CODE|STALE_GATE","11086.89","11086.89","MATCH","QR_MISMATCH exp~13858.6","25","13860.00"
"cmszxrx65077ta4v3lu0acpwq","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--Sluice valve250mm","FSC030242","","22300","","NO_BOM_FOR_CODE|STALE_GATE","24324.84","24324.84","MATCH","QR_MISMATCH exp~30406.1","25","30410.00"
"cmszxrx65076wa4v30ht937ub","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.013-CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 80mm.","FSC030062","","82661","","NO_BOM_FOR_CODE|STALE_GATE","90166.62","90166.62","MATCH","QR_MISMATCH exp~5806.7","-93.56","5810.00"
"cmszxrx65077aa4v31n52j33e","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.025-150mm Dynamic/Kinetic single chamber air release valve with pressure range from D/F PN.2.0 to PN 2.5 with epoxy powder coating","FDC040019","FBD010509","6128","378.5833333333333","MISMATCH diff=5749.42","6684.42","6684.42","MATCH","QR_MISMATCH exp~9024","35","9020.00"
"cmszxrx65077da4v3ibvulln7","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.038-CI Air Valve, Conforming to IS 14848 - 2000, Kinetic Air Valve Type DK, Size 80mm.","FDC040009","FTD050023","2800","141.90625","MISMATCH diff=2658.09","3054.24","3054.24","MATCH","QR_MISMATCH exp~4123.2","35","4120.00"
"cmszxrx65077ia4v3nfd68v9k","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.006- 500 mm DI make NRV valve","FCE080024","","240600","","NO_BOM_FOR_CODE|STALE_GATE","262446.48","262446.48","MATCH","QR_OK","200","787340.00"
"cmszxrx65077ja4v3687ntfeh","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.007-250 mm DI make NRV valve.","FCE080025","","31266","","NO_BOM_FOR_CODE|STALE_GATE","34104.95","34104.95","MATCH","QR_MISMATCH exp~102314.8","200","102310.00"
"cmszxrx650780a4v3sf4wfjdz","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--PP Ball valve150mm","FCE070023","FBD010509","16481","378.5833333333333","MISMATCH diff=16102.42","17977.47","17977.47","MATCH","QR_OK","35","24270.00"
"cmszxrx65077oa4v3ja14uj41","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.010.-400 mm DI make sluice valve, P N 1.6 with ON-OFF type 415 V AC 3-phase multi turn electrical actuator","FSC030335","","138252","","NO_BOM_FOR_CODE|STALE_GATE","150805.28","150805.28","MATCH","QR_MISMATCH exp~180966.3","20","180970.00"
"cmszxrx65077pa4v3u9ci6f9g","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.011-500 mm DI make sluice valve, P N 1.6 with ON-OFF type 415 V AC 3-phase multi turn electrical actuator.","FSC030395","","193528","","NO_BOM_FOR_CODE|STALE_GATE","211100.34","211100.34","MATCH","QR_OK","30","274430.00"
"cmszxrx65077na4v3gq0gi3sz","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.009-300 mm DI make sluice valve, P N 1.6 with ON-OFF type 415 V AC 3-phase multi turn electrical actuator","FSC030275","","103400","","NO_BOM_FOR_CODE|STALE_GATE","112788.72","112788.72","MATCH","QR_MISMATCH exp~135346.5","20","135350.00"
"cmszxrx650779a4v34lfg2erg","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.024-200mm Dynamic/Kinetic single chamber air release valve with pressure range from D/F PN.2.0 to PN 2.5 with epoxy powder coating","FDC040023","","8641","","NO_BOM_FOR_CODE|STALE_GATE","9425.6","9425.6","MATCH","QR_MISMATCH exp~12724.6","35","12720.00"
"cmszxrx65076ca4v396i3p2e4","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-4.011-Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Hand Wheel PN 1.0, Size 250mm.","FSC030242","","22300","","NO_BOM_FOR_CODE|STALE_GATE","24324.84","24324.84","MATCH","QR_MISMATCH exp~30406.1","25","30410.00"
"cmszxrx65076ia4v3zz561bev","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-22.003-Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 250mm. (for recycle of sludge)","FSC030242","","22300","","NO_BOM_FOR_CODE|STALE_GATE","24324.84","24324.84","MATCH","QR_MISMATCH exp~30406.1","25","30410.00"
"cmszxrx65076la4v36dwl5xrb","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-4.004-Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 400mm.","FSC030339","","66808","","NO_BOM_FOR_CODE|STALE_GATE","72874.17","72874.17","MATCH","QR_MISMATCH exp~87449","20","87450.00"
"cmszxrx65076ra4v3518jcb3e","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-37.002-Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 250mm.","FSC030242","","22300","","NO_BOM_FOR_CODE|STALE_GATE","24324.84","24324.84","MATCH","QR_MISMATCH exp~30406.1","25","30410.00"
"cmszxrx65076ta4v34rqnk41f","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.01-CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Hand Wheel PN 1.6, Size 400mm.","FSC030339","","66808","","NO_BOM_FOR_CODE|STALE_GATE","72874.17","72874.17","MATCH","QR_MISMATCH exp~87449","20","87450.00"
"cmszxrx650783a4v3lelf2nxs","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--Sluice valve150mm","FSD030182","","10164","","NO_BOM_FOR_CODE|STALE_GATE","11086.89","11086.89","MATCH","QR_MISMATCH exp~13858.6","25","13860.00"
"cmszxrx65077ka4v39dt0gnth","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-3.001-400 mm Butterfly valve with ON-OFF type 415 V AC 3-phase multi turn electrical actuator.","FBC010003","","82869","","NO_BOM_FOR_CODE|STALE_GATE","90393.51","90393.51","MATCH","QR_MISMATCH exp~131070.6","45","131070.00"
"cmszxrx650784a4v3tfzbbj3e","GMD/2026-27/355","SHIELD AND ALLIED","valveset-2--Sluice valve150mm","FSD030182","","10164","","NO_BOM_FOR_CODE|STALE_GATE","11086.89","11086.89","MATCH","QR_MISMATCH exp~13858.6","25","13860.00"
"cmszxrx65076aa4v3w2igiivm","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-6.004-Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Cap PN 1.6, Size 450mm.","FSC030362","","82661","","NO_BOM_FOR_CODE|STALE_GATE","90166.62","90166.62","MATCH","QR_OK","20","108200.00"
"cmszxrx65076da4v3e4ksdsli","GMD/2026-27/355","SHIELD AND ALLIED","valveset-1-4.012-Supply of CI Double Flanged Sluice Valve Conforming to IS 14846 - 2000, Sluice Valve with Hand Wheel PN 1.6, Size 400mm.","FSC030339","","66808","","NO_BOM_FOR_CODE|STALE_GATE","72874.17","72874.17","MATCH","QR_MISMATCH exp~87449","20","87450.00"
"cmt1cmtra000544v3znx4n0a9","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Swing Check Valve250mmPN16Manual","FCE080025","","8145","","NO_BOM_FOR_CODE|STALE_GATE","9060.5","9060.5","MATCH","QR_OK","123.28","20230.00"
"cmt1cmtra000a44v3lv7ywg0d","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Knife Gate150mmPN16Manual","FCF060003","","10161","","NO_BOM_FOR_CODE|STALE_GATE","11303.1","11303.1","MATCH","QR_OK","91.36","21630.00"
"cmt1cmtra000w44v3iw6lw2kb","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Ball Valve25mmPN16Manual","FCF010005","","3886","","NO_BOM_FOR_CODE|STALE_GATE","4322.79","4322.79","MATCH","QR_OK","48.52","6420.00"
"cmt1cmtra000v44v39g9r9ua6","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Ball Valve25mmPN16Manual","FCF010005","","3886","","NO_BOM_FOR_CODE|STALE_GATE","4322.79","4322.79","MATCH","QR_OK","48.52","6420.00"
"cmt1cmtra001044v3am1y5pvz","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Ball Valve25mmPN16Manual","FCF010005","","3886","","NO_BOM_FOR_CODE|STALE_GATE","4322.79","4322.79","MATCH","QR_OK","48.52","6420.00"
"cmt1cmtra000i44v3h0i9ha0v","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Butterfly Valve125mmPN16Motorized","FBD020565","","7052","","NO_BOM_FOR_CODE|STALE_GATE","7844.64","7844.64","MATCH","QR_OK","117.47","17060.00"
"cmt1cmtra000p44v3zfd5ehco","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Butterfly Valve50mmPN16Manual","FBD010513","","1123","","NO_BOM_FOR_CODE|STALE_GATE","1249.23","1249.23","MATCH","QR_OK","48.89","1860.00"
"cmt1cmtra000q44v395m3tezb","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Ball Valve25mmPN16Manual","FCF010005","","3886","","NO_BOM_FOR_CODE|STALE_GATE","4322.79","4322.79","MATCH","QR_OK","48.52","6420.00"
"cmt1cmtra000f44v377ipoowy","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Swing Check Valve250mmPN16Manual","FCE080025","","8145","","NO_BOM_FOR_CODE|STALE_GATE","9060.5","9060.5","MATCH","QR_OK","123.28","20230.00"
"cmt1cmtra000u44v3ilqzkz8z","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Ball Valve25mmPN16Manual","FCF010005","","3886","","NO_BOM_FOR_CODE|STALE_GATE","4322.79","4322.79","MATCH","QR_OK","48.52","6420.00"
"cmt1cmtra000m44v35pi6s6qo","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Butterfly Valve300mmPN16Manual","FBC020511","","147500","","NO_BOM_FOR_CODE|STALE_GATE","164079","164079","MATCH","QR_MISMATCH exp~16129","-90.17","16130.00"
"cmt1cmtra000x44v3hdcri1sv","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Ball Valve50mmPN16Manual","FCF010010","","4422","","NO_BOM_FOR_CODE|STALE_GATE","4919.03","4919.03","MATCH","QR_OK","48.61","7310.00"
"cmt1cmtra000z44v3vmy9vcrx","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Ball Valve25mmPN16Manual","FCF010005","","3886","","NO_BOM_FOR_CODE|STALE_GATE","4322.79","4322.79","MATCH","QR_OK","48.52","6420.00"
"cmt1cmtra000d44v3cj5uvgxf","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Knife Gate Valve150mmPN16Manual","FCF060003","","10161","","NO_BOM_FOR_CODE|STALE_GATE","11303.1","11303.1","MATCH","QR_OK","91.36","21630.00"
"cmt1cmtra000l44v380uepb5u","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Swing Check Valve300mmPN16Manual","FCF090037","RNC020003","52077","","UNEXPECTED_FILLED","57930.45","57930.45","MATCH","QR_MISMATCH exp~173791.3","200","173790.00"
"cmt1cmtra000c44v3r28oj7ge","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Knife Gate150mmPN16Manual","FCF060003","","10161","","NO_BOM_FOR_CODE|STALE_GATE","11303.1","11303.1","MATCH","QR_OK","91.36","21630.00"
"cmt1cmtra000j44v3bmnmka0p","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Ball Valve50mmPN16Manual","FCF010010","","4422","","NO_BOM_FOR_CODE|STALE_GATE","4919.03","4919.03","MATCH","QR_OK","48.61","7310.00"
"cmt1cmtra000644v32j72y7vp","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Butterfly Valve250mmPN16Manual","FBC010487","","7619","","NO_BOM_FOR_CODE|STALE_GATE","8475.38","8475.38","MATCH","QR_OK","129.96","19490.00"
"cmt1cmtra000e44v39a49v2m6","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Knife Gate Valve150mmPN16Motorized","FCE030021","","78160","","NO_BOM_FOR_CODE|STALE_GATE","86945.18","86945.18","MATCH","QR_MISMATCH exp~116237","33.69","116240.00"
"cmt1cmtra000y44v3hdwjmvcy","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Ball Valve25mmPN16Manual","FCF010005","","3886","","NO_BOM_FOR_CODE|STALE_GATE","4322.79","4322.79","MATCH","QR_OK","48.52","6420.00"
"cmt1cmtra000o44v3unbkm5jb","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Swing Check Valve50mmPN16Manual","FCG010015","RND010003","1586","","UNEXPECTED_FILLED","1764.27","1764.27","MATCH","QR_OK","25.26","2210.00"
"cmt1cmtra000h44v3s2vxtzaz","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Butterfly Valve350mmPN16Motorized","FBD010487","","93256","","NO_BOM_FOR_CODE|STALE_GATE","103737.97","103737.97","MATCH","QR_OK","45","150420.00"
"cmt1cmtra000844v3gpxq0t9v","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","Ball Valve25mmPN16Manual","FCF010005","","3886","","NO_BOM_FOR_CODE|STALE_GATE","4322.79","4322.79","MATCH","QR_OK","48.52","6420.00"
"cmt1cmtra000744v3ya6uhlqk","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Butterfly450mmPN16Motorized","FBC010023","","11081","","NO_BOM_FOR_CODE|STALE_GATE","12326.5","12326.5","MATCH","QR_OK","127.72","28070.00"
"cmt1cmtra000n44v30teazsvm","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Butterfly Valve500mmPN16Manual","FBD020676","","50903","","NO_BOM_FOR_CODE|STALE_GATE","56624.5","56624.5","MATCH","QR_OK","59.26","90180.00"
"cmt1cmtra000g44v3cl0fwemc","GMD/2026-27/364","LUMINO INDUSTRIES LIMITED","CI Butterfly Valve250mmPN16Manual","FBC010487","","7619","","NO_BOM_FOR_CODE|STALE_GATE","8475.38","8475.38","MATCH","QR_OK","129.96","19490.00"
"cmt1i0o8a000ksov395d48h8q","GMD/2026-27/366","KALPATARU PROJECTS INTERNATIONAL LIMITED","Swing Check Valve300mmPN 25","FCG010048","","","","NO_BOM_FOR_CODE","53010","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","159030.00"
"cmt1i0o8a000esov39oyoekxc","GMD/2026-27/366","KALPATARU PROJECTS INTERNATIONAL LIMITED","Swing Check Valve100mmPN 25","FCG010035","","","","NO_BOM_FOR_CODE","9580","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","28740.00"
"cmt1i0o8a000hsov3hx8dzjj9","GMD/2026-27/366","KALPATARU PROJECTS INTERNATIONAL LIMITED","Swing Check Valve200mmPN 25","FCG010047","","","","NO_BOM_FOR_CODE","24440","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","73320.00"
"cmt1i0o8a000fsov3h18tda5f","GMD/2026-27/366","KALPATARU PROJECTS INTERNATIONAL LIMITED","Swing Check Valve150mmPN 25","FCG010002","","","","NO_BOM_FOR_CODE","15610","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","46830.00"
"cmt1i0o8a000msov3uxo5bove","GMD/2026-27/366","KALPATARU PROJECTS INTERNATIONAL LIMITED","Swing Check Valve400mmPN 25","FCG010042","","","","NO_BOM_FOR_CODE","95980","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","287940.00"
"cmt1i0o8a000gsov3leyybycn","GMD/2026-27/366","KALPATARU PROJECTS INTERNATIONAL LIMITED","Swing Check Valve150mmPN 40","FCG010028","","","","NO_BOM_FOR_CODE","29280","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","87840.00"
"cmt1i0o8a000isov3lnf64n7y","GMD/2026-27/366","KALPATARU PROJECTS INTERNATIONAL LIMITED","Swing Check Valve200mmPN 40","FCG010060","","","","NO_BOM_FOR_CODE","34560","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","103680.00"
"cmt1i0o8a000jsov3neextc3b","GMD/2026-27/366","KALPATARU PROJECTS INTERNATIONAL LIMITED","Swing Check Valve250mmPN 25","FCG010041","","","","NO_BOM_FOR_CODE","37910","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","113730.00"
"cmt1i0o8a000lsov3go1q0jdr","GMD/2026-27/366","KALPATARU PROJECTS INTERNATIONAL LIMITED","Swing Check Valve350mmPN 25","FCG010049","","","","NO_BOM_FOR_CODE","83270","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","249810.00"
"cmt2qo1zz0006wwv3ynfuoeq0","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Concentric type Butterfly Valve PN16,2000mm,with Flange End As Per IS: 1538.","FBC010361","FBD010369","990000","990000","MATCH","1079892","1079892","MATCH","QR_MISMATCH exp~1781821.8","65.00","1781820.00"
"cmt2qo1zz000ewwv3ye71zs5b","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Resilient Seated type Sluice Valve PN16,1600mm,with Flange End As Per IS: 1538","FSD030671","","2680000","","NO_BOM_FOR_CODE|STALE_GATE","2923344","2923344","MATCH","QR_OK","60","4677350.00"
"cmt2qo1zz0007wwv3ub8428pl","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Concentric type Butterfly Valve PN16,2200mm,with Flange End As Per IS: 1538.","FBC010401","","1050000","","NO_BOM_FOR_CODE|STALE_GATE","1145340","1145340","MATCH","QR_MISMATCH exp~1889811","65.00","1889810.00"
"cmt2qo1zz000awwv3huoxpa21","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Resilient Seated type Sluice Valve PN16,800mm,with Flange End As Per IS: 1538","FSC030512","","450000","","NO_BOM_FOR_CODE|STALE_GATE","490860","490860","MATCH","QR_MISMATCH exp~638118","30","638120.00"
"cmt2qo1zz000dwwv3r3jyzmtv","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Resilient Seated type Sluice Valve PN16,1400mm,with Flange End As Per IS: 1538","FSD030678","","2000000","","NO_BOM_FOR_CODE|STALE_GATE","2181600","2181600","MATCH","QR_OK","60","3490560.00"
"cmt2qo1zz000bwwv3t42b3a3d","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Resilient Seated type Sluice Valve PN16,1000mm,with Flange End As Per IS: 1538","FSC030572","","1000000","","NO_BOM_FOR_CODE|STALE_GATE","1090800","1090800","MATCH","QR_OK","55","1690740.00"
"cmt2qo1zz0004wwv3qgetts7t","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Resilient Seated type Tamper Proof Air Valve With Isolation Sluice Valve PN16,200mm,with Flange End As Per IS: 1538.","FVC030012","","13500","","NO_BOM_FOR_CODE|STALE_GATE","14725.8","14725.8","MATCH","QR_OK","25.02","18410.00"
"cmt2qo1zz0008wwv3g2bq77i0","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Concentric type Butterfly Valve PN16,2700mm,with Flange End As Per IS: 1538.","FBD020690","","2300000","","NO_BOM_FOR_CODE|STALE_GATE","2508840","2508840","MATCH","QR_MISMATCH exp~4139586","65.00","4139590.00"
"cmt2qo1zz0009wwv3g2hd0xsm","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Concentric type Butterfly Valve PN16,3000mm,with Flange End As Per IS: 1538.","FBS040037","","3250000","","NO_BOM_FOR_CODE|STALE_GATE","3545100","3545100","MATCH","QR_MISMATCH exp~5849415","65.00","5849420.00"
